userID,gameID,prediction
u81659773,g75228197,6.482075311287065
u81096358,g39845845,4.867308964375887
u39796895,g61264440,3.504756263499226
u46171715,g93507333,2.712890401885881
u83427263,g04615400,3.065218088252254
u44265032,g12866073,2.961380123628276
u15839922,g72301701,1.9857104205134695
u89874556,g31712310,3.772761689388389
u14184813,g76745472,4.296465847198758
u54615544,g60590570,3.687415774158769
u64078002,g90898833,3.675179645615296
u44380424,g01660600,3.8677442515485314
u67983089,g31752627,3.434808995016987
u95993065,g22832209,2.5864231568025127
u68905669,g60903743,3.9205480821939167
u52006032,g47205010,6.526508893406119
u48369340,g79735883,5.515960856820865
u07680623,g68302537,3.079370013907327
u53486662,g84702033,2.3391305572733856
u99613619,g51450658,4.214979850001575
u56239295,g27865586,4.100940890623904
u57879333,g67857266,1.3566744458333337
u60612301,g51753734,3.6048223590024002
u38429458,g92694999,4.073408139976706
u11572970,g91799982,1.105605893068558
u22509254,g62805978,3.8551585610362933
u08612496,g00880401,5.444665838182665
u87180535,g00125299,2.294191211875232
u03271445,g47981354,2.0888301136762135
u34472982,g22362835,1.564952473968333
u12182788,g19759241,3.5983120600674114
u56796374,g89465021,2.9346753004811017
u63834030,g41963746,3.4175234655139723
u46075637,g26732871,1.736163007864347
u22154537,g29298348,3.334338457249743
u89526470,g22284227,4.65011798143858
u10607823,g83517324,2.581967901879209
u12979095,g16135457,4.587378593058709
u47228590,g47981354,1.9174585994399735
u36368445,g39845845,5.358543313966843
u46455468,g65734768,5.561811553457922
u07709944,g47086763,2.5177919816830308
u63377901,g75228197,5.344282791508142
u59951009,g71312034,2.407069294731034
u64190663,g61434161,4.21877129635045
u94243148,g16246767,1.219187046163969
u79244206,g76636208,2.7716719418566798
u35434324,g53129831,2.7688750949780254
u27134136,g92017077,3.545775257781776
u64359437,g38434648,3.1282904922341115
u21023214,g01685044,2.2839941397253414
u75785059,g24982722,8.284359805499989
u88855267,g78239118,5.211784768826283
u37872670,g06177547,5.557647826520444
u66556716,g69033010,4.2166933800481265
u09393362,g70274773,3.3033339026696744
u72927964,g47814314,3.6065925432394037
u55236697,g29567022,2.997832404631743
u29258017,g01231672,3.7567386933872515
u46186658,g33325347,6.175822115018528
u07204053,g05463839,6.7630556783913445
u07426800,g61877459,4.609456410985483
u56008483,g15360200,2.7136883203953954
u00631846,g66069533,3.7746689875576878
u64733603,g35670534,1.8988541296641424
u48616923,g31712310,4.74222018488752
u17391635,g46554909,1.661271928504638
u19082710,g69744925,5.32653728480598
u97654839,g79333823,6.015051290242313
u72398292,g22839997,3.688537795252521
u88073329,g04462740,2.5460457221355934
u58226907,g88509571,1.640107490312876
u06810486,g52454443,1.2370260202747128
u23205798,g50079336,3.311559150846887
u55348643,g29741733,4.136486837266091
u03431726,g24982722,7.712762494981604
u84566548,g15714062,7.234484450260338
u71516011,g50690816,-0.5619087536534177
u24643588,g38414526,3.061446097810416
u82868412,g63046613,3.4075179736966748
u76099430,g52077802,2.1227272883487363
u06451189,g74380807,3.2613888555183785
u94023633,g17604638,8.252108227826172
u91184171,g15265313,3.509165382491318
u66580420,g52077802,4.159053385038134
u47273367,g69433247,3.1405531413145336
u05202684,g49134759,1.3303911089646574
u23210251,g67650495,5.549133897530552
u83417881,g04830062,4.117079802355125
u09767333,g64348065,1.6989194110180508
u42003455,g34940797,2.90960882885323
u92868885,g79735883,4.251145912702085
u69679309,g03420056,3.218025812092135
u26963539,g17612425,3.718657178665492
u55276977,g40551467,3.765207918054701
u14013378,g94005519,4.226166268211573
u03556571,g16967024,2.5414912090136936
u22147688,g50937985,2.75950587091969
u66660782,g22244120,4.7975313648014195
u10524230,g57060412,2.710142453169638
u83692399,g71021765,5.808324673888123
u23724796,g58129520,3.91820211741242
u49569747,g25357537,2.869125683251729
u18139917,g60559218,1.9227639964970389
u85032140,g10876271,6.498351803681334
u81093259,g98727077,3.780113846154464
u84764376,g52620301,2.4095759221797395
u29227242,g41577769,6.691072455709312
u58609610,g78818328,2.216511698443563
u72927964,g74469956,5.243465405866614
u44605250,g42862258,5.068841177943332
u82488844,g94517064,2.4642293217087894
u64671579,g80441672,1.5209152255866183
u53684001,g76717273,1.2219322459774122
u82650525,g05349653,4.402299154225757
u70773173,g28457917,2.924413803068587
u76927802,g65055990,2.363367201731267
u52218989,g76745472,3.822253359715295
u95366427,g57500715,3.899289613719933
u76352109,g33591260,6.20596588132534
u19070008,g59442626,3.9017744848074143
u98503287,g54689480,2.208028675498296
u49939703,g64574718,4.943226813263362
u20480826,g38138064,2.488447407438071
u24116990,g07086210,1.9430465299229425
u88441925,g01660600,3.914817743798274
u37476413,g47321452,4.6925443176513415
u40218562,g77806076,6.336637153458617
u54507745,g52620301,2.5380954023583016
u07010794,g62481736,4.727015512025623
u54411535,g61264440,4.12084861259579
u07229282,g00602342,3.878742842044966
u17863042,g54858064,3.8153421509852175
u20566880,g38302836,2.9234198420774513
u88383494,g35331676,3.6871992411984715
u27053137,g28397260,2.45038046972216
u56770007,g29714557,1.1126482548548373
u54274967,g26860376,2.5669523432110215
u47854027,g69033010,4.527183460130295
u49035063,g77400036,3.8216006457140272
u88927212,g12104166,3.0077535262474466
u08419312,g80438960,7.326003236841668
u26345786,g50858707,1.1443378496399474
u83237906,g96340072,3.1890412647001605
u08542366,g16895800,3.2695212784861347
u38155838,g48289742,2.1377593956058245
u88835772,g18146279,3.5146836070036946
u38156828,g88529278,6.4334569824802
u60386512,g93023830,1.6308846199582923
u62222483,g64700359,3.494256949591627
u28677421,g06097413,3.8543472862157815
u03608422,g03280058,3.572138978955015
u40531117,g25612121,3.6479212699812535
u14014903,g87166472,1.5804020970300452
u50711069,g45792269,1.8997527809187624
u82601329,g14542017,1.4639085088617751
u40780359,g11225866,3.9839611134779487
u42163109,g00805292,2.360712026865241
u71939463,g95805513,3.0628536120425225
u65825381,g35870742,0.38073451105940226
u30827506,g20272030,2.512909303658
u52828833,g84720805,4.855375444201953
u37288127,g52077802,2.549087937618252
u85736221,g69666503,3.7805383017836807
u09682326,g78239118,4.134600731853143
u29480559,g70898962,2.214617772996606
u74606341,g78674402,2.2790704438138905
u80527980,g32680601,5.207812716693887
u90085376,g94012805,3.484085781736115
u24181782,g82275622,3.6915392282743267
u03758586,g81578921,1.0943123447572316
u70169050,g67362844,2.7863001035393697
u96852472,g15533487,2.0712841855044526
u10365602,g07599128,5.237674818093498
u28394954,g76822730,2.7184974517235903
u86360068,g74105866,2.855180638377285
u17074482,g94547789,4.360517332578158
u84554687,g45232069,7.0779005949883285
u01457302,g41623816,4.465988741691609
u50062649,g05843073,5.171627528324761
u34823218,g74343362,2.2384408340176414
u91022469,g80157344,2.9671574958485665
u40842089,g25077590,4.892544236161193
u01457302,g22024304,2.733934454216161
u02374510,g39156230,2.1554372120325667
u04466631,g43409822,4.0711849398048345
u73655118,g48512616,3.5894349718466607
u96608400,g53744230,1.6524009509265947
u03317306,g17807252,3.7184648148607193
u16899299,g02141122,6.2087197866413
u26735400,g46738138,2.856176310559493
u65109925,g21091013,2.149320934656337
u52075389,g78518895,4.445637459113508
u78116608,g18529610,3.392991931681779
u52126481,g32022929,2.113696451107653
u49569747,g67973751,5.5638227177811315
u17398092,g73199890,5.387415842031766
u98734310,g48067857,1.6316977732214157
u18556594,g03916495,5.130691332559316
u70853810,g83757895,4.20188682118589
u30516690,g09482600,3.5511525276650358
u78300313,g00288786,3.236361299874078
u43551530,g51234623,2.72513432933993
u18453774,g56247984,6.317315391698577
u13874914,g38914136,2.5148576102270543
u19053494,g45792269,2.403242373166854
u29258017,g89809648,3.997383375833807
u04836696,g37422652,5.588108648008259
u85848644,g06177547,5.313711452952379
u90042071,g57734956,4.291663370398105
u80353381,g02948692,0.8467678391091238
u22289886,g26522881,3.893060814194616
u58481856,g12460730,2.7670861926068
u68905669,g96982884,6.786049754434919
u42241023,g31752627,3.669175049514298
u38622025,g37045588,2.1755835597271176
u83269428,g73809315,1.7824527204115928
u49508040,g02903254,3.085232273693219
u28288281,g53715495,6.153186207717513
u67234038,g17507217,5.3650156253698515
u56274213,g33263421,5.635274403538839
u92729375,g34491894,3.72599243751333
u43621243,g18252834,3.1977384575308685
u22244441,g06045292,3.665851630003554
u56950420,g53715495,5.956068102890555
u04261151,g99526401,5.010078157784758
u15334508,g17807252,5.879128272108556
u16463703,g03167855,4.455526646176009
u79123747,g45725165,1.7737361359815609
u26109283,g70286157,4.4428215939948865
u83206928,g57834425,7.103924524061229
u96653482,g03262233,2.566596801548871
u69508485,g45792269,2.0902501812206205
u05978604,g72143347,1.850867873967449
u23295723,g07717755,2.8843352057006983
u81839526,g83425645,5.1474887435222865
u09616615,g30314000,2.950230515525824
u97529203,g65175011,2.230367691625379
u29321637,g46537467,2.7130365010802118
u27481441,g77400036,3.543963627090866
u56886998,g67274965,5.066271654006815
u99768026,g99526401,5.323864145933305
u33919048,g25170902,4.808601765699421
u58355850,g83517324,3.239125719702625
u75559319,g51259924,3.1721189715585694
u39310994,g55933232,1.9644956603243742
u90673678,g02141122,5.848717657076147
u32771256,g73481194,3.3635400279802283
u11242151,g89809648,3.2636593721078624
u63312707,g56115255,2.1696788980933066
u16543261,g68132896,5.460082792265935
u16352246,g65683787,2.040883918519172
u83707320,g57963463,4.5909702898533595
u23441276,g04838458,0.8513501758563513
u08118301,g62850718,6.5505025895651965
u01131838,g85900991,6.240834353218268
u48470051,g46602286,3.2422105790325624
u90915062,g55070029,1.618635131962485
u19927101,g01373359,3.182738682936538
u81400639,g79499736,6.59752117266092
u83590606,g25077590,5.047872049423791
u34672505,g69033010,4.675833730319371
u48169157,g89200271,4.75304877908182
u39563714,g56115255,0.18626682161765773
u93631801,g60416652,1.9501189213685388
u97040079,g08143802,3.4716297346612244
u53341791,g10183897,3.839633645794027
u18484676,g29343118,2.768155596946169
u13925787,g42729032,5.809546154881163
u67084531,g52740278,2.85941694063943
u41476260,g74469956,3.963093494206083
u95761612,g11862712,4.197109954436744
u08404856,g40485117,4.756171091730126
u30068932,g06565154,1.6494254660244403
u46383519,g27088339,1.3920920009364104
u33746646,g62683832,4.434806922516105
u50098161,g46300937,3.7950846086145757
u28394954,g00805292,1.004438202925863
u89239385,g65052090,2.22567382117312
u98179594,g59682009,3.5809607455341856
u66876335,g69693461,0.4498454270284369
u83496814,g77640255,7.320948027261993
u21991517,g67038900,3.6906525167499384
u69460338,g94694767,2.3344908055842444
u89251118,g03280058,4.55575177668799
u94900002,g45605061,4.210665410759317
u62666565,g24809309,4.81088098649124
u43601168,g64574718,6.2276457612438385
u84220448,g02291184,3.633068260226774
u93715150,g18465780,5.494254701919923
u23258570,g68047320,4.873793979707346
u48341125,g67836830,0.026892290188319734
u86813694,g00795234,4.1845190008778586
u80563208,g22386746,4.969196435035554
u37729922,g32271815,0.8868989194178669
u16209840,g90348447,3.3898287761036854
u95908384,g07132329,5.422373600481899
u07764289,g80196469,0.29321522692639723
u52704336,g46267372,2.7212921183252012
u33746699,g21351410,4.004084136431654
u36671031,g36316885,2.9044230006425624
u67974358,g89492775,4.907761005884506
u75811549,g03280058,3.8192739786113132
u25663556,g29951417,2.0331708953985936
u90013638,g24822320,1.5135597655035031
u05088496,g91479688,8.847357502850745
u55107125,g41292835,4.345224798204381
u91434682,g90898833,3.529729792652878
u74682775,g41717838,2.5204523845551456
u85467613,g35449408,2.2957313996988287
u82401519,g96830890,3.872378084369479
u00655971,g51283481,6.19857198921817
u57039971,g70011042,4.161447022730411
u71766808,g51399674,5.597427488556809
u12000439,g17514824,2.8544391261547966
u81083389,g60590570,4.192700820054913
u37887653,g39422502,5.010055353348605
u90742229,g28303713,5.603509536862709
u14267616,g74469956,4.711308076336221
u53628162,g46554909,3.212036401664725
u24163736,g68420270,1.6214290053988716
u04893836,g88406710,4.172558672927415
u84107660,g01873417,5.6648200798384885
u88078966,g70959280,1.8797166165279684
u49552980,g99701966,2.74958611090983
u49277361,g85442587,5.589454962233175
u56398131,g89809648,4.130427280390835
u95327242,g68972072,3.8788312503957356
u33701854,g96400225,3.285866636951701
u45788560,g75526007,3.6792896444535264
u79311898,g53666531,5.092874151045475
u15844193,g97744219,2.435857077167223
u15684380,g28397260,2.190628808407857
u99304578,g01125194,1.8824185656212487
u18475136,g60903743,3.027977930177308
u22806439,g79027240,4.498333019379065
u07492501,g07625242,2.8054943776609926
u76337229,g40551467,4.786458414011463
u60107349,g27491100,4.63861777511928
u25659534,g65052090,0.6401642899862208
u04109297,g37424874,2.2123335262964363
u86363218,g96830890,3.207937383301447
u76099430,g70782977,1.84325622310303
u50393013,g30645652,5.173303268587867
u34823218,g10773791,7.732245094255179
u00357752,g59682009,2.4053681492130528
u68920036,g69849525,2.7302331065065335
u91597080,g10259243,4.524016933285623
u05925641,g94064095,2.33389171009084
u12518319,g37422652,5.548613315133683
u97374520,g34216483,3.173478419460357
u14083278,g32642694,2.110323027375385
u45626420,g29741733,4.224872878788679
u03872755,g45024343,2.5225788611502638
u85987227,g07027969,2.187488912588895
u51270439,g23007691,3.117748053952157
u80947360,g83221585,3.0219544031293104
u90013638,g29390929,0.6706514090281073
u29861752,g62447508,2.6905163618006216
u56950420,g81456217,2.690621263231429
u54460395,g50163420,4.861277979373
u32556425,g69849525,2.7530025162142704
u96833073,g41577769,6.807398169757235
u13132900,g88529278,7.6027908468572205
u70077306,g23175113,4.701721426363195
u16309255,g78811835,2.752702671079497
u28772315,g62438733,4.051645650996672
u00917889,g15886508,3.6758382975985757
u82276354,g68047320,4.742934747869471
u38529990,g61264440,3.4306259308870293
u89611235,g36958384,4.587873421636571
u11874308,g70224294,2.179306265445649
u65355271,g74469956,5.611986024239908
u86207846,g29494592,6.607456946007143
u91629602,g34412552,2.7059744169358178
u61310258,g58854798,5.47648880825263
u87968882,g41031307,4.924827730038028
u52623513,g32799642,2.502622974713385
u70845835,g61856392,5.108550680389842
u41206699,g32642694,1.528352931473121
u80800629,g85585830,1.7094789738088467
u89993397,g42154675,3.720297910595942
u15856655,g31541380,4.896632707528731
u15184272,g14120436,4.366830507744298
u93087874,g74412462,5.105818483005841
u08023215,g01914885,2.1556091367692107
u63671803,g74112521,5.478538799789584
u89127451,g64348065,3.361401143188624
u30403615,g40499587,7.064424019344522
u50571874,g17074600,2.2022210118180956
u21985678,g24822320,2.348502636959747
u70365105,g57834425,7.068245529075588
u39204633,g21351410,5.872398890698335
u28339892,g37790060,2.5820387630759236
u89283513,g32799642,3.0804514993785257
u85747671,g67911273,2.8439575463909668
u51933795,g68817798,4.649570732109659
u31435261,g54703242,3.3361865802401214
u27047386,g19179172,2.760528060918674
u46440137,g57834425,6.856837774759781
u70389962,g70852781,3.268402938680472
u44265032,g29503391,4.802836610523171
u64823722,g90898833,3.972859473240049
u21119103,g66220144,3.665558652661767
u86609329,g46628873,3.398308015270575
u46098712,g99701966,4.111903239077849
u01257584,g77806076,6.278761724853897
u50474220,g32003820,3.372330937076066
u72101923,g69336814,3.0694549264127997
u77923984,g86565202,1.483606405557146
u78369854,g82994209,5.377603476379325
u97764793,g36958384,4.837238716072593
u17344649,g89355707,4.889238411668093
u79483995,g10773791,7.711950990832508
u50987399,g83093985,3.46942906563879
u09282584,g73199890,6.18725728340746
u24002764,g15714062,7.539071650825218
u59662588,g70822619,3.0163744840855675
u76252009,g02273341,6.6543346762668065
u05262872,g35073657,3.8539462035225887
u40851939,g32579898,2.436906394292004
u59032470,g74469956,4.543643759516042
u62593459,g27594854,1.7100210141707708
u92729375,g64658225,3.762576133833178
u61457662,g03420056,3.083810751913499
u71532684,g56739669,1.1032478456546722
u91465670,g72460998,3.429938916383092
u62509621,g21037002,3.6494296468070933
u40842089,g15547870,7.138260819800186
u49277361,g24809309,4.6282038087639545
u93778630,g75862273,2.46645226867203
u51978182,g43409822,4.104902850206999
u33660100,g01756122,2.834258224044453
u95869430,g03420056,2.2817368946523446
u22901646,g60267962,3.0234597790885336
u25208695,g80979867,2.8695175415767737
u54411535,g91479688,7.842382299337613
u43213412,g41577769,6.39399209419873
u58591954,g45508008,4.472798894547257
u84646727,g77400036,2.9866226826951454
u96653482,g18295757,3.56506426179955
u77042788,g99496555,4.329771947280524
u01548620,g68132896,4.925081629393752
u87968882,g20439736,5.129030710181586
u57508791,g52620301,2.149423241607788
u96135866,g51367911,5.978200500408329
u45102457,g93941352,3.3986455034927836
u20673201,g31370047,3.8765929786514826
u24258237,g24982722,7.526580375474496
u82936629,g04423005,4.381615461407586
u25546418,g89200271,6.670975306385932
u61554023,g61375571,3.8740518173479437
u06128434,g08143802,3.159047247210256
u79736245,g99496555,3.7615625995971023
u59031462,g26732871,3.9713744447678536
u97844972,g99496555,3.184200757468944
u72218324,g36879809,1.7665881273044923
u98582042,g59132435,1.0540150178125511
u61484835,g60355697,3.466872938972715
u60950849,g31000512,2.2072121440693997
u70333628,g69849525,2.6038096628305665
u24181782,g06177547,5.54075777127237
u47732229,g77400036,3.1768799661126135
u82283855,g77112337,4.250963905472917
u97172419,g54506405,2.3750876030348462
u52038231,g50163420,4.848028995862612
u90437656,g01392148,2.172420389696096
u79245037,g29657740,3.856777509081926
u82636912,g57734956,5.5598353661482935
u48769811,g79027240,3.1815165861814734
u53217558,g57834425,7.031784130582208
u58580978,g33776814,4.770214504118158
u30465751,g65734768,6.168812124631577
u27151367,g31712310,4.315347233033397
u67942871,g75228197,5.5274775015708855
u19144057,g06097413,3.7989354984738295
u37729922,g13832911,1.508731748132698
u93197231,g22244120,4.139672515229291
u36550257,g77806076,6.686922311107329
u36368445,g85711869,1.6312789636138705
u05348113,g91177309,3.87048567896755
u89455223,g83773334,1.8836743177248738
u76320021,g09698387,2.6910526819138543
u24074275,g28112086,2.6332298652451094
u06223538,g48657523,3.371817983533247
u76337229,g22244120,4.493329066929405
u62855536,g18283520,2.9167611565680986
u64671579,g67170903,2.5742297992727856
u30008524,g75228197,6.224776861195828
u52329729,g99648790,5.62058634383509
u91710841,g90836168,2.914224177622811
u78202970,g27545941,2.169799786347737
u18236937,g45232069,6.888819759785493
u73988548,g35155801,5.25016127368749
u64072664,g57500715,4.619899214710543
u05581149,g05914065,4.7203572944137075
u72460514,g81880185,3.360457513389061
u97404913,g44688036,3.3366526445606084
u34253509,g51234623,3.1393650632298655
u55350279,g74112521,5.271950954562286
u78669382,g04615400,3.0537946205605166
u83288532,g82616432,3.9705449319479342
u35871341,g11225866,3.278164842087412
u79736245,g51770536,4.567001030343988
u01273112,g08020339,3.894725602876242
u26970308,g26732871,4.538910275568475
u93608656,g23526298,1.4381892256929403
u25854881,g67650495,5.330371382379397
u00953018,g22764090,1.9179889782109043
u03606376,g64596037,2.1805733981453206
u78239215,g02903254,3.009414954850204
u01404007,g52043468,2.0682498526570097
u14744614,g89809648,4.430884617038857
u95116754,g27545941,2.796278069520341
u38480551,g11862712,4.004144525881861
u98179594,g33646816,3.8670057629008805
u21721881,g15533487,3.0049860512056203
u40017891,g82275622,3.0095682471264924
u80165894,g98969338,2.261008084601806
u06266052,g02141122,6.373294854423514
u88918226,g66086214,2.8295656828169986
u43379937,g89122297,3.2533029862212945
u82936629,g82668863,4.6410797596668205
u73038623,g76810548,3.945106576434659
u05074550,g69033010,4.5410608624001645
u67579650,g09572072,3.2847068893481777
u26589467,g91024164,3.8165385233231226
u50429444,g04423005,3.933722842563529
u65571103,g75307137,2.7994070726500544
u29223775,g58129520,3.771385441521305
u69256218,g28713033,2.6503589302936055
u21816427,g47086763,1.7926206389392985
u42246210,g24662129,3.6034897071991048
u48984343,g35648086,2.4091965303188942
u53095821,g63281890,2.7011880100272347
u58254457,g73199890,6.135482536791477
u42702163,g03262233,2.7270525286478926
u03242465,g47087082,1.9112380678540895
u18475136,g75248233,5.2121576820940465
u68516306,g69081883,4.3990968441714635
u84808599,g36122744,3.4004447528437725
u42246210,g75046549,2.229470007008749
u87833081,g27545941,1.4455139377616817
u62365327,g48350599,3.5509220476187178
u12301728,g66086214,1.8986713167794171
u04989018,g68818867,3.983085887976995
u48146405,g29752784,4.655141482211339
u82034119,g49593949,7.150754808873876
u06718972,g98727077,1.8224546250819107
u27320565,g74119615,0.9936040128057204
u25112250,g27727435,5.905512746443
u39661678,g73792397,3.713982472664682
u78952874,g98293003,4.562835692766331
u13037838,g57676011,-0.931873857054883
u00230473,g63750844,4.065451793783922
u92729375,g57752541,3.0792400238315327
u68962324,g98831995,3.9559280581394685
u46455468,g00663854,3.4627121969286265
u20565215,g70072143,3.2467508090192156
u59257747,g82616432,3.8192800319475912
u05559940,g58644903,3.278301830054483
u03555083,g58854798,3.49323241206571
u56955087,g39366834,1.3284573769446042
u79616152,g91456497,4.630362233308322
u33701854,g75350146,3.5554008824956274
u79022459,g15870705,0.9954819762521945
u17484711,g81608348,5.06322298749159
u98199780,g25962198,5.129069087073273
u72875778,g22948369,2.617608211994728
u56130971,g10773791,8.405872626946953
u50711069,g34491894,3.405658388740163
u51628961,g15547870,6.873561641523653
u62006504,g84315074,1.5581388470162412
u87047715,g57032458,1.7848510783362437
u19082710,g39879078,4.014088857765669
u70840120,g75248233,5.634601620934202
u86061123,g40499587,6.37951268479205
u32427956,g91479688,8.262980598222217
u95974698,g96831210,3.6334256958001134
u37098825,g92734872,3.0017373608991003
u24806121,g51283481,5.762752401023823
u91673094,g94547789,2.841155407239949
u58591954,g61225634,4.221773908575086
u66634043,g46300937,4.590119063420751
u91942049,g89998902,2.5182619261868053
u08730023,g15547870,7.07834942487671
u52584928,g74112521,5.347658268476533
u89121112,g76810548,4.257910959650105
u24606346,g27370047,3.9058919133716916
u14744614,g46950698,3.8931233108382846
u55012617,g40110970,5.436553771153693
u56533690,g61434161,5.308193139020548
u28952108,g14525638,4.881264260808284
u60956716,g15714062,7.3297597800445615
u17819244,g49614477,0.2937438585594956
u84685369,g84207332,3.0618901912219116
u55344934,g75307137,1.6932096892914243
u31760825,g91479688,8.060560361498283
u26892098,g77112337,4.88633556122687
u00134864,g45963204,3.9750103758654927
u33701854,g84397720,0.7916151888946525
u36368445,g16087475,3.9745249482689315
u03047013,g15552748,2.8211528422042687
u69804013,g15881340,4.744380891847254
u28472852,g99496555,3.2551797575040844
u45443096,g33872505,0.3133052354714685
u03209692,g68594066,2.5775330759333004
u14947742,g32136079,8.515087224721489
u03766095,g14806591,4.116585515703804
u96397429,g62450068,2.5533623471407596
u01702644,g53996086,2.8611048128018877
u95609094,g58375086,1.0621818534951253
u09449250,g12946119,4.59951431988833
u84256962,g79735883,4.947947562761017
u80016522,g43689131,2.628376304131212
u64551849,g45468788,1.7527362794733055
u90666952,g59271404,4.849847115019385
u22189740,g04615400,3.541825225200405
u69825040,g70709452,4.311499302908369
u74607544,g33467117,2.0562525358790906
u89194281,g01959969,2.886965605546503
u79983162,g16135457,3.318363803297528
u60467661,g16967024,2.195213219154512
u67524069,g88406710,4.577984689230082
u84893172,g08539439,4.102486626011233
u03079604,g29578492,2.294979300617175
u46534106,g57869201,4.837928512712601
u71039405,g34621957,2.6854000946138257
u29321637,g32618319,2.437547465780949
u78852241,g74412462,5.396528790729256
u66436749,g01896032,2.705015351958859
u31103256,g10923163,3.0649672303721895
u71346354,g70793668,1.1792052143057021
u08460828,g79499736,6.624633926105281
u92300468,g01660600,3.7100075099176655
u72264483,g52454443,1.6158075150779792
u66562726,g09480895,3.5681956304215108
u02675249,g27727435,5.0609611623919
u93079036,g68817798,4.2207214331011205
u69485669,g89492775,5.027026716558433
u00211549,g35155801,4.773193104045834
u04419184,g57303786,1.076620198749384
u25908601,g36769937,5.241083550028461
u88005292,g70286157,6.263167271663512
u41151069,g31190276,3.6922996255034475
u79736245,g94693950,1.8887486245552598
u99541187,g11075424,1.559536005691986
u67539673,g60903743,3.050641335638536
u77324703,g93275053,2.6978671229862474
u30064155,g76745472,3.8478669302624517
u56283764,g74412462,5.927748878680724
u75422714,g27574702,1.996546037641568
u60932748,g57175884,4.081647051959765
u58222580,g31948580,3.659038942759736
u42087150,g38434648,4.193069153542392
u04495704,g05546633,4.154426277003886
u29870923,g66712584,3.3451385689319717
u02031747,g10773791,7.717804382905058
u35434324,g36769937,4.271470352557128
u13781212,g70232376,3.5261466572861226
u32200747,g13612183,4.385464333329949
u65716937,g78355069,1.0915285276403344
u38431056,g29494592,5.117089471003918
u88078966,g99544321,3.0401978646204926
u24898713,g35870742,1.3633794182339045
u97524202,g47352460,3.373719291773433
u97529203,g17514824,2.2511678031771436
u91601224,g91024164,2.7880265154409374
u33042402,g05914065,4.533271557801178
u37985361,g26654626,2.351332666677825
u88576741,g74469956,5.760993112071949
u90337818,g33872505,1.7421008635852109
u30858659,g72772720,1.2851231668517185
u04893836,g06565154,1.8056384589178802
u04592959,g01392148,1.6844099784484268
u61566227,g10773791,7.966714886863096
u86233079,g42048597,1.8654416536392247
u73963959,g48617435,3.1248536998514367
u16475280,g89122297,2.5705832430912396
u51924276,g18283520,3.723535639415208
u90197414,g08561999,1.4915714401955795
u73902482,g78580495,2.719312559599386
u60214421,g12667678,1.6708974392004632
u36083070,g73495588,1.6912616861588314
u55381716,g79499736,6.735566713905191
u28013317,g69849525,3.54351317196906
u50722734,g19451556,3.859360574690709
u97588174,g37493591,3.08983731926709
u77223935,g19179172,1.6173922571709194
u97701708,g47087082,0.5149406719815448
u37900768,g29741733,3.3992338868790877
u79460635,g26732871,4.060729783025
u63836814,g57588908,2.8799871219976265
u63135910,g08511321,3.5668807169062915
u79029777,g82668863,3.9024603291569058
u89709906,g11075424,3.714553506251085
u21721881,g00083675,3.1723715422043983
u50247870,g63396588,5.005328759129759
u91703040,g00919878,3.939097423391612
u25631744,g94730688,2.483467663234171
u32091192,g49387258,1.9238055024404277
u09833175,g09881593,2.7742849924596125
u82525440,g41623816,4.781251955298545
u44144641,g28112086,2.7290518364547136
u07307818,g99701966,4.2186954306019295
u24964143,g67139666,3.918469295762904
u21835562,g09670581,5.546551231373151
u28572651,g10773791,7.45548235932945
u50097048,g76960634,6.108644265791876
u72460514,g57500715,4.481169384282307
u53728448,g97784906,3.692881958994292
u29861752,g30786147,3.7981825859923237
u54965133,g47205010,6.267911628678206
u02115872,g82194239,2.022584742068314
u82706763,g15547870,6.854188019774403
u90915062,g86739752,1.4203148033813975
u97964725,g05551150,4.261370579782791
u73887880,g78518895,4.904431808305333
u87853991,g85719462,0.21314350414471583
u47452289,g41623816,3.47761610452631
u87047715,g45792269,2.1969783473400097
u25180573,g35549655,5.72277581654294
u95761612,g73265847,2.297594443055692
u68920036,g28652141,4.116674553376336
u11464339,g14525638,4.853409953071986
u43617344,g76892743,3.506145352973282
u47741496,g51367911,5.5219230370323125
u93087874,g96830890,3.29079176360806
u03928459,g26732871,3.823891629601664
u79876988,g65170299,2.1675854235553924
u68963273,g57588908,2.8819170873994118
u13660877,g03304317,4.4217505279394045
u96986530,g47321452,3.732443384546695
u27781621,g29657740,4.307524372136757
u65309505,g91668444,2.265689649790345
u73423857,g01392148,3.0080203695217884
u13091101,g55811676,5.503823396570408
u62402243,g31541380,4.902597178475426
u02141695,g41896919,2.6156713778188427
u39763579,g47205010,6.246717452495419
u39566284,g15360200,3.430429983157441
u93233776,g74295208,2.615161953523289
u91005202,g06097413,3.910182427177282
u36252269,g56621675,3.5102436114112545
u35251403,g81880185,3.080295194124809
u79541988,g35444269,4.147242253315502
u48165337,g27545941,2.6118972414132884
u62493616,g03420056,3.3151101553063436
u17437051,g55239305,2.339172284626641
u97040079,g09480895,4.360379690633872
u20565215,g66296428,5.165081577086664
u09833175,g68818867,3.587927072902457
u74606341,g75228197,6.157898740538821
u82978282,g53223749,3.8068549675062746
u79029777,g41577769,6.053483683958132
u25208695,g01660600,3.9660211941101142
u03508640,g10183897,4.41412773853178
u70506781,g68047320,5.6236256110808345
u65998850,g81276377,3.947949493395802
u41527196,g75228197,5.517138068983227
